FWHM Report - PSF:3 
HuPro 26.04.0p0 
2026-09-08 16:33:36
ch,maxX(µm),FWHMX(µm),precX,fit
0,0.000,-----
0,0.000,-----
1,5.396,0.522,(±1‰)
1,0.000,-----
2,5.391,0.548,(±1‰)
2,0.000,-----
3,5.393,0.574,(±1‰)
3,0.000,-----

ch,maxY(µm),FWHMY(µm),precY,fit
0,0.000,-----
0,0.000,-----
1,5.419,0.509,(±1‰)
1,0.000,-----
2,5.418,0.492,(±1‰)
2,0.000,-----
3,5.414,0.553,(±1‰)
3,0.000,-----

ch,maxZ(µm),FWHMZ(µm),precZ,fit
0,0.000,-----
0,0.000,-----
1,4.443,1.123,(±1‰)
1,0.000,-----
2,4.488,1.223,(±1‰)
2,0.000,-----
3,4.501,1.343,(±1‰)
3,0.000,-----


