Analysis name
power_meter

Image files
measured_optical_power_vs_acquisition_duration;measured_optical_power_vs_power_instruction
488_Right_POWER_HM_power_meter_SLPM-161_Calibration.argo_measured_optical_power_vs_acquisition_duration.jpg;488_Right_POWER_HM_power_meter_SLPM-161_Calibration.argo_measured_optical_power_vs_power_instruction.jpg

File information
false
false

Context values
no_value
1

Reliability values
no_value
1

Result values
power_average;power_standard_deviation;power_maximum;power_minimum;power_deviation;power_stability
1.2952528089887645;1.5510021827760934;4.864;-0.001;375.6023508490381;-0.04112687641375512

Result table values
power_instruction;488_power;488_error
1.0;-0.0;-0.0
5.0;76.0;7.6
10.0;327.0;32.7
20.0;837.0;83.7
30.0;1343.0;134.3
40.0;1832.0;183.2
50.0;2362.0;236.2
60.0;2877.0;287.7
70.0;3387.0;338.7
80.0;3900.0;390.0
90.0;4510.0;451.0
100.0;4854.0;485.4
time;measured_optical_power_error;measured_optical_power_average
0.0;8.0E-4;0.008
1.0;9.0E-4;0.009
2.0;9.0E-4;0.009
3.0;9.0E-4;0.009
4.0;9.0E-4;0.009
5.0;9.0E-4;0.009
6.0;9.0E-4;0.009
7.0;9.0E-4;0.009
8.0;9.0E-4;0.009
9.0;9.0E-4;0.009
10.0;9.0E-4;0.009
11.0;8.0E-4;0.008
12.0;8.0E-4;0.008
13.0;3.0000000000000003E-4;0.003
14.0;2.0E-4;0.002
15.0;2.0E-4;0.002
16.0;2.0E-4;0.002
17.0;2.0E-4;0.002
18.0;1.0E-4;0.001
19.0;1.0E-4;0.001
20.0;1.0E-4;0.001
21.0;2.0E-4;0.002
22.0;2.0E-4;0.002
23.0;2.0E-4;0.002
24.0;2.0E-4;0.002
25.0;2.0E-4;0.002
26.0;1.0E-4;0.001
27.0;2.0E-4;0.002
28.0;2.0E-4;0.002
29.0;2.0E-4;0.002
30.0;1.0E-4;0.001
31.0;2.0E-4;0.002
32.0;2.0E-4;0.002
33.0;-0.0;-0.0
34.0;0.0;0.0
35.0;-0.0;-0.0
36.0;-0.0;-0.0
37.0;-0.0;-0.0
38.0;-0.0;-0.0
39.0;-0.0;-0.0
40.0;-0.0;-0.0
41.0;-0.0;-0.0
42.0;-0.0;-0.0
43.0;-0.0;-0.0
44.0;-0.0;-0.0
45.0;0.0;0.0
46.0;0.0;0.0
47.0;-0.0;-0.0
48.0;-0.0;-0.0
49.0;-0.0;-0.0
50.0;-0.0;-0.0
51.0;-0.0;-0.0
52.0;-0.0;-0.0
53.0;-1.0E-4;-0.001
54.0;-0.0;-0.0
55.0;-1.0E-4;-0.001
56.0;-0.0;-0.0
57.0;-0.0;-0.0
58.0;-0.0;-0.0
59.0;0.0;0.0
60.0;-0.0;-0.0
61.0;-0.0;-0.0
62.0;-0.0;-0.0
63.0;-0.0;-0.0
64.0;-0.0;-0.0
65.0;-0.0;-0.0
66.0;-1.0E-4;-0.001
67.0;-0.0;-0.0
68.0;-0.0;-0.0
69.0;-1.0E-4;-0.001
70.0;-1.0E-4;-0.001
71.0;-0.0;-0.0
72.0;-1.0E-4;-0.001
73.0;-0.0;-0.0
74.0;-1.0E-4;-0.001
75.0;-1.0E-4;-0.001
76.0;0.0034000000000000002;0.034
77.0;0.0075;0.075
78.0;0.0075;0.075
79.0;0.0076;0.076
80.0;0.0076;0.076
81.0;0.0075;0.075
82.0;0.0074;0.074
83.0;0.0122;0.122
84.0;0.032600000000000004;0.326
85.0;0.032600000000000004;0.326
86.0;0.0327;0.327
87.0;0.0327;0.327
88.0;0.0327;0.327
89.0;0.0327;0.327
90.0;0.0328;0.328
91.0;0.08030000000000001;0.803
92.0;0.08360000000000001;0.836
